timestamp,month,day_of_year,hour,weekday,is_weekend,zenith_deg,cloud_cover_pct,temperature_c,relative_humidity,surface_pressure_hpa,ghi,dni,dhi,wind_speed_10m,wind_speed_100m,wind_direction_deg,solar_generation_kw,wind_generation_kw,demand_load_kw
2025-11-10T23:00:00+00:00,11,314,23,0,0,164.8,10.1,20.78,68.5,1008.1,0.0,0.0,0.0,3.49,4.85,261.2,0.0,0.87,37.42
2025-11-11T00:00:00+00:00,11,315,0,1,0,174.34,9.6,18.41,71.5,1010.1,0.0,0.0,0.0,5.22,7.26,229.7,0.0,10.6,33.82
2025-11-11T01:00:00+00:00,11,315,1,1,0,164.91,9.1,18.79,67.8,1008.8,0.0,0.0,0.0,3.69,5.13,268.7,0.0,1.33,31.0
2025-11-11T02:00:00+00:00,11,315,2,1,0,151.48,0.0,18.05,75.4,1008.6,0.0,0.0,0.0,3.38,4.7,239.1,0.0,0.67,29.47
2025-11-11T03:00:00+00:00,11,315,3,1,0,137.78,1.7,18.43,75.1,1009.0,0.0,0.0,0.0,1.21,1.68,240.2,0.0,0.0,30.33
2025-11-11T04:00:00+00:00,11,315,4,1,0,124.1,28.1,17.94,80.4,1008.8,0.0,0.0,0.0,8.25,11.47,263.5,0.0,83.35,32.37
2025-11-11T05:00:00+00:00,11,315,5,1,0,110.55,7.3,17.01,76.9,1009.4,0.0,0.0,0.0,3.15,4.38,255.9,0.0,0.36,33.09
2025-11-11T06:00:00+00:00,11,315,6,1,0,97.24,13.0,19.31,73.7,1011.0,0.0,0.0,0.0,4.91,6.82,252.8,0.0,7.65,32.93
2025-11-11T07:00:00+00:00,11,315,7,1,0,84.32,3.4,21.4,66.2,1009.5,74.05,82.25,65.91,6.34,8.81,265.0,6.93,26.9,35.42
2025-11-11T08:00:00+00:00,11,315,8,1,0,72.03,15.7,21.83,69.2,1007.9,269.26,260.92,188.76,3.04,4.23,243.6,24.57,0.26,37.4
2025-11-11T09:00:00+00:00,11,315,9,1,0,60.76,5.9,23.15,60.8,1007.1,462.25,500.37,217.8,3.8,5.28,266.0,40.98,1.63,40.96
2025-11-11T10:00:00+00:00,11,315,10,1,0,51.2,4.6,25.31,58.3,1009.3,615.33,675.19,192.23,3.51,4.88,258.7,53.05,0.91,50.91
2025-11-11T11:00:00+00:00,11,315,11,1,0,44.48,14.6,26.93,59.7,1007.6,690.33,678.32,206.37,2.46,3.42,281.5,58.54,0.01,61.84
2025-11-11T12:00:00+00:00,11,315,12,1,0,42.01,11.9,27.23,55.8,1006.2,733.66,743.32,181.31,5.06,7.03,267.7,61.79,8.98,70.17
2025-11-11T13:00:00+00:00,11,315,13,1,0,44.48,25.8,27.89,55.4,1007.0,673.99,574.94,263.79,3.52,4.89,235.3,57.05,0.93,78.75
2025-11-11T14:00:00+00:00,11,315,14,1,0,51.2,2.6,31.19,46.9,1005.8,607.49,680.3,181.19,0.88,1.22,262.6,51.16,0.0,83.81
2025-11-11T15:00:00+00:00,11,315,15,1,0,60.76,1.6,31.09,42.3,1007.6,454.11,513.98,203.02,9.72,13.51,264.6,39.03,100.0,86.34
2025-11-11T16:00:00+00:00,11,315,16,1,0,72.03,6.5,29.61,48.9,1007.8,280.9,301.88,187.76,6.95,9.66,254.9,24.83,40.52,80.55
2025-11-11T17:00:00+00:00,11,315,17,1,0,84.32,37.8,28.29,50.1,1008.2,61.97,44.32,57.58,7.63,10.61,229.3,5.66,60.45,78.02
2025-11-11T18:00:00+00:00,11,315,18,1,0,97.24,11.5,27.92,47.7,1008.0,0.0,0.0,0.0,4.81,6.69,276.3,0.0,6.89,75.21
2025-11-11T19:00:00+00:00,11,315,19,1,0,110.55,7.0,25.68,48.8,1010.1,0.0,0.0,0.0,8.13,11.3,246.9,0.0,78.43,72.61
2025-11-11T20:00:00+00:00,11,315,20,1,0,124.1,7.9,25.38,57.6,1007.7,0.0,0.0,0.0,3.94,5.48,245.6,0.0,2.09,66.51
2025-11-11T21:00:00+00:00,11,315,21,1,0,137.78,18.2,23.12,66.2,1008.5,0.0,0.0,0.0,4.08,5.67,255.6,0.0,2.61,58.79
2025-11-11T22:00:00+00:00,11,315,22,1,0,151.48,0.0,23.17,61.9,1008.4,0.0,0.0,0.0,3.84,5.34,252.6,0.0,1.76,46.49
2025-11-11T23:00:00+00:00,11,315,23,1,0,164.91,16.6,19.2,65.4,1009.7,0.0,0.0,0.0,8.84,12.29,240.4,0.0,100.0,39.71
2025-11-12T00:00:00+00:00,11,316,0,2,0,174.59,31.9,17.6,83.6,1009.8,0.0,0.0,0.0,4.58,6.37,241.8,0.0,5.25,29.41
2025-11-12T01:00:00+00:00,11,316,1,2,0,165.01,34.1,17.78,78.2,1010.2,0.0,0.0,0.0,9.69,13.47,244.3,0.0,100.0,31.8
2025-11-12T02:00:00+00:00,11,316,2,2,0,151.56,18.1,17.58,81.6,1009.0,0.0,0.0,0.0,3.05,4.24,247.7,0.0,0.26,30.59
2025-11-12T03:00:00+00:00,11,316,3,2,0,137.85,24.3,17.01,78.4,1008.8,0.0,0.0,0.0,2.72,3.78,242.6,0.0,0.07,32.63
2025-11-12T04:00:00+00:00,11,316,4,2,0,124.17,12.2,17.59,78.7,1009.7,0.0,0.0,0.0,2.74,3.81,291.9,0.0,0.07,30.87
2025-11-12T05:00:00+00:00,11,316,5,2,0,110.63,24.9,19.11,76.0,1010.0,0.0,0.0,0.0,6.2,8.62,243.6,0.0,24.35,31.97
2025-11-12T06:00:00+00:00,11,316,6,2,0,97.34,0.3,18.42,66.2,1008.4,0.0,0.0,0.0,5.97,8.3,251.9,0.0,20.42,35.15
2025-11-12T07:00:00+00:00,11,316,7,2,0,84.44,32.9,19.48,77.4,1008.6,67.64,52.18,62.58,2.68,3.73,225.3,6.38,0.05,32.54
2025-11-12T08:00:00+00:00,11,316,8,2,0,72.17,5.3,22.23,62.1,1008.5,274.54,299.13,182.95,3.61,5.02,255.3,25.0,1.13,40.42
2025-11-12T09:00:00+00:00,11,316,9,2,0,60.93,2.9,22.72,64.3,1008.6,455.55,508.9,208.26,5.12,7.12,270.5,40.49,9.59,43.22
2025-11-12T10:00:00+00:00,11,316,10,2,0,51.4,18.6,24.47,61.9,1008.2,592.11,554.6,246.12,7.05,9.8,223.1,51.37,43.13,48.88
2025-11-12T11:00:00+00:00,11,316,11,2,0,44.72,37.9,25.04,56.8,1007.7,632.79,452.12,311.53,3.44,4.78,245.9,54.49,0.77,59.17
2025-11-12T12:00:00+00:00,11,316,12,2,0,42.26,28.2,27.92,56.2,1007.2,702.98,580.11,273.63,3.37,4.68,233.7,59.27,0.65,69.03
2025-11-12T13:00:00+00:00,11,316,13,2,0,44.72,15.6,28.44,48.8,1006.0,685.77,665.76,212.71,3.65,5.07,283.2,57.82,1.22,75.94
2025-11-12T14:00:00+00:00,11,316,14,2,0,51.4,10.0,30.0,43.1,1008.7,609.0,630.28,215.8,4.35,6.05,273.1,51.53,3.89,87.4
2025-11-12T15:00:00+00:00,11,316,15,2,0,60.93,29.7,26.92,44.4,1008.4,426.96,345.34,259.15,5.58,7.76,262.4,37.45,14.79,74.53
2025-11-12T16:00:00+00:00,11,316,16,2,0,72.17,10.7,29.68,41.6,1007.1,269.25,276.38,184.62,1.52,2.11,281.4,23.83,0.0,81.41
2025-11-12T17:00:00+00:00,11,316,17,2,0,84.44,38.1,27.54,50.5,1008.3,64.77,46.14,60.3,9.63,13.39,244.0,5.93,100.0,76.72
2025-11-12T18:00:00+00:00,11,316,18,2,0,97.34,8.1,28.17,54.9,1007.9,0.0,0.0,0.0,4.98,6.92,269.5,0.0,8.26,77.38
2025-11-12T19:00:00+00:00,11,316,19,2,0,110.63,14.4,26.98,56.5,1008.0,0.0,0.0,0.0,2.66,3.7,239.5,0.0,0.05,71.85
2025-11-12T20:00:00+00:00,11,316,20,2,0,124.17,13.4,24.71,54.2,1008.5,0.0,0.0,0.0,6.31,8.77,238.2,0.0,26.35,65.64
2025-11-12T21:00:00+00:00,11,316,21,2,0,137.85,21.5,24.36,62.9,1009.4,0.0,0.0,0.0,0.91,1.26,258.8,0.0,0.0,56.43
2025-11-12T22:00:00+00:00,11,316,22,2,0,151.56,13.1,22.34,71.1,1005.2,0.0,0.0,0.0,1.56,2.17,247.7,0.0,0.0,44.19
2025-11-12T23:00:00+00:00,11,316,23,2,0,165.01,1.0,21.82,60.8,1009.2,0.0,0.0,0.0,5.77,8.02,274.3,0.0,17.35,38.09
2025-11-13T00:00:00+00:00,11,317,0,3,0,174.84,16.0,18.06,77.5,1009.1,0.0,0.0,0.0,3.8,5.28,291.6,0.0,1.63,33.78
2025-11-13T01:00:00+00:00,11,317,1,3,0,165.11,19.7,17.15,74.6,1008.8,0.0,0.0,0.0,2.99,4.16,258.3,0.0,0.21,32.31
2025-11-13T02:00:00+00:00,11,317,2,3,0,151.62,4.5,18.99,76.9,1007.1,0.0,0.0,0.0,7.21,10.02,245.1,0.0,47.46,29.45
2025-11-13T03:00:00+00:00,11,317,3,3,0,137.91,27.2,16.75,84.9,1009.7,0.0,0.0,0.0,1.58,2.2,268.5,0.0,0.0,29.2
2025-11-13T04:00:00+00:00,11,317,4,3,0,124.24,26.8,17.24,75.0,1010.1,0.0,0.0,0.0,4.13,5.74,266.9,0.0,2.82,33.42
2025-11-13T05:00:00+00:00,11,317,5,3,0,110.71,4.9,19.14,71.5,1008.7,0.0,0.0,0.0,5.34,7.42,236.5,0.0,11.85,33.73
2025-11-13T06:00:00+00:00,11,317,6,3,0,97.43,38.0,17.9,73.5,1009.4,0.0,0.0,0.0,6.37,8.85,261.9,0.0,27.46,33.47
2025-11-13T07:00:00+00:00,11,317,7,3,0,84.55,12.9,20.67,71.3,1008.7,73.71,73.8,66.7,2.42,3.36,246.1,6.92,0.01,34.57
2025-11-13T08:00:00+00:00,11,317,8,3,0,72.31,32.9,21.29,71.3,1008.7,251.45,194.05,192.47,3.26,4.53,278.4,23.05,0.49,38.42
2025-11-13T09:00:00+00:00,11,317,9,3,0,61.09,22.0,22.33,59.8,1007.9,435.83,390.84,246.9,2.69,3.74,238.6,38.9,0.06,44.35
2025-11-13T10:00:00+00:00,11,317,10,3,0,51.6,2.2,25.01,59.1,1009.7,602.17,677.13,181.59,2.04,2.84,259.2,52.06,0.0,49.66
2025-11-13T11:00:00+00:00,11,317,11,3,0,44.95,2.1,24.44,54.6,1007.7,703.28,791.77,142.95,5.26,7.31,252.0,60.16,10.98,58.14
2025-11-13T12:00:00+00:00,11,317,12,3,0,42.5,9.8,28.9,51.9,1008.0,729.4,756.75,171.5,3.19,4.43,237.0,61.03,0.4,75.46
2025-11-13T13:00:00+00:00,11,317,13,3,0,44.95,21.8,28.72,52.9,1007.1,682.51,613.9,248.05,2.68,3.73,239.4,57.51,0.05,78.46
2025-11-13T14:00:00+00:00,11,317,14,3,0,51.6,19.0,30.06,54.2,1008.0,587.01,546.59,247.51,6.96,9.67,251.2,49.8,40.71,87.92
2025-11-13T15:00:00+00:00,11,317,15,3,0,61.09,18.2,28.23,49.0,1007.5,445.12,418.81,242.66,4.67,6.49,242.6,38.75,5.83,78.33
2025-11-13T16:00:00+00:00,11,317,16,3,0,72.31,1.9,29.05,50.3,1006.2,265.33,299.2,174.4,3.69,5.13,215.9,23.55,1.33,79.74
2025-11-13T17:00:00+00:00,11,317,17,3,0,84.55,13.2,27.95,48.4,1006.6,65.41,65.3,59.21,5.29,7.35,266.7,5.98,11.29,76.06
2025-11-13T18:00:00+00:00,11,317,18,3,0,97.43,42.5,27.97,53.8,1009.0,0.0,0.0,0.0,4.56,6.34,280.3,0.0,5.11,77.59
2025-11-13T19:00:00+00:00,11,317,19,3,0,110.71,30.8,26.44,55.7,1007.2,0.0,0.0,0.0,4.69,6.52,279.0,0.0,5.98,75.61
2025-11-13T20:00:00+00:00,11,317,20,3,0,124.24,7.2,25.1,58.3,1007.7,0.0,0.0,0.0,3.45,4.8,226.6,0.0,0.8,69.74
2025-11-13T21:00:00+00:00,11,317,21,3,0,137.91,20.4,22.6,65.9,1008.2,0.0,0.0,0.0,2.46,3.42,226.2,0.0,0.01,55.53
2025-11-13T22:00:00+00:00,11,317,22,3,0,151.62,14.2,23.01,61.5,1007.6,0.0,0.0,0.0,7.56,10.51,262.7,0.0,58.1,45.91
2025-11-13T23:00:00+00:00,11,317,23,3,0,165.11,12.0,19.38,72.6,1009.9,0.0,0.0,0.0,1.86,2.59,256.0,0.0,0.0,37.82
2025-11-14T00:00:00+00:00,11,318,0,4,0,175.08,19.7,18.21,73.3,1007.9,0.0,0.0,0.0,3.3,4.59,257.5,0.0,0.55,30.82
2025-11-14T01:00:00+00:00,11,318,1,4,0,165.2,10.5,18.85,72.1,1009.2,0.0,0.0,0.0,5.16,7.17,256.2,0.0,9.95,31.82
2025-11-14T02:00:00+00:00,11,318,2,4,0,151.69,35.6,16.6,81.3,1009.4,0.0,0.0,0.0,5.64,7.84,247.9,0.0,15.55,34.41
2025-11-14T03:00:00+00:00,11,318,3,4,0,137.98,35.2,16.63,84.9,1010.7,0.0,0.0,0.0,2.79,3.88,245.3,0.0,0.09,34.16
2025-11-14T04:00:00+00:00,11,318,4,4,0,124.31,32.1,15.98,89.3,1011.3,0.0,0.0,0.0,5.15,7.16,265.2,0.0,9.88,31.97
2025-11-14T05:00:00+00:00,11,318,5,4,0,110.79,0.0,18.47,72.7,1010.2,0.0,0.0,0.0,6.87,9.55,249.6,0.0,38.55,35.32
2025-11-14T06:00:00+00:00,11,318,6,4,0,97.53,20.8,17.94,77.0,1009.7,0.0,0.0,0.0,3.65,5.07,208.9,0.0,1.22,34.09
2025-11-14T07:00:00+00:00,11,318,7,4,0,84.66,32.6,19.86,77.3,1007.4,65.22,50.53,60.52,6.65,9.24,253.3,6.14,33.33,34.09
2025-11-14T08:00:00+00:00,11,318,8,4,0,72.44,12.7,22.96,64.9,1008.9,265.35,266.45,184.96,1.39,1.93,215.8,24.12,0.0,38.3
2025-11-14T09:00:00+00:00,11,318,9,4,0,61.25,4.4,24.41,61.3,1007.3,444.95,489.16,209.7,5.23,7.27,256.7,39.34,10.68,41.44
2025-11-14T10:00:00+00:00,11,318,10,4,0,51.8,26.5,24.46,60.2,1008.1,571.72,483.5,272.71,2.0,2.78,246.1,49.73,0.0,50.4
2025-11-14T11:00:00+00:00,11,318,11,4,0,45.18,26.8,25.3,56.7,1010.3,674.91,567.78,274.7,3.2,4.45,233.0,57.74,0.42,61.47
2025-11-14T12:00:00+00:00,11,318,12,4,0,42.75,16.4,27.43,50.1,1008.4,719.87,692.33,211.44,4.91,6.82,247.8,60.68,7.65,73.73
2025-11-14T13:00:00+00:00,11,318,13,4,0,45.18,22.4,28.54,51.1,1007.5,677.42,604.32,251.44,2.88,4.0,243.9,57.16,0.14,80.23
2025-11-14T14:00:00+00:00,11,318,14,4,0,51.8,27.8,28.6,56.1,1007.4,572.02,474.88,278.34,2.05,2.85,240.2,48.92,0.0,85.24
2025-11-14T15:00:00+00:00,11,318,15,4,0,61.25,46.6,27.87,56.1,1008.5,384.53,236.06,271.01,3.76,5.23,214.8,33.78,1.52,79.69
2025-11-14T16:00:00+00:00,11,318,16,4,0,72.44,12.9,27.74,53.0,1008.5,257.75,258.16,179.87,0.5,0.69,231.4,23.02,0.0,79.43
2025-11-14T17:00:00+00:00,11,318,17,4,0,84.66,17.1,29.48,52.4,1007.4,64.18,61.2,58.49,7.23,10.05,244.3,5.83,48.07,79.02
2025-11-14T18:00:00+00:00,11,318,18,4,0,97.53,7.9,28.6,48.5,1009.1,0.0,0.0,0.0,3.24,4.5,254.7,0.0,0.46,78.45
2025-11-14T19:00:00+00:00,11,318,19,4,0,110.79,17.5,26.3,56.5,1009.3,0.0,0.0,0.0,3.1,4.31,217.9,0.0,0.31,70.17
2025-11-14T20:00:00+00:00,11,318,20,4,0,124.31,27.7,25.35,60.5,1009.4,0.0,0.0,0.0,6.75,9.38,261.4,0.0,35.62,66.75
2025-11-14T21:00:00+00:00,11,318,21,4,0,137.98,11.5,24.76,60.1,1007.5,0.0,0.0,0.0,4.07,5.66,237.9,0.0,2.58,56.76
2025-11-14T22:00:00+00:00,11,318,22,4,0,151.69,13.9,22.26,62.5,1008.9,0.0,0.0,0.0,4.84,6.73,235.2,0.0,7.12,45.59
2025-11-14T23:00:00+00:00,11,318,23,4,0,165.2,19.2,20.32,67.5,1008.5,0.0,0.0,0.0,4.79,6.66,215.6,0.0,6.73,40.29
2025-11-15T00:00:00+00:00,11,319,0,5,1,175.31,2.3,19.42,75.5,1009.2,0.0,0.0,0.0,1.48,2.06,190.0,0.0,0.0,22.79
2025-11-15T01:00:00+00:00,11,319,1,5,1,165.29,26.6,16.05,74.1,1008.8,0.0,0.0,0.0,4.66,6.48,260.2,0.0,5.78,23.22
2025-11-15T02:00:00+00:00,11,319,2,5,1,151.75,26.7,18.53,80.1,1010.8,0.0,0.0,0.0,9.49,13.19,200.2,0.0,100.0,22.53
2025-11-15T03:00:00+00:00,11,319,3,5,1,138.04,14.9,14.79,75.6,1009.3,0.0,0.0,0.0,3.71,5.16,234.1,0.0,1.38,22.83
2025-11-15T04:00:00+00:00,11,319,4,5,1,124.37,36.9,15.68,83.0,1011.4,0.0,0.0,0.0,2.31,3.21,236.2,0.0,0.0,21.58
2025-11-15T05:00:00+00:00,11,319,5,5,1,110.87,23.8,18.85,76.8,1009.3,0.0,0.0,0.0,2.62,3.64,218.6,0.0,0.04,19.79
2025-11-15T06:00:00+00:00,11,319,6,5,1,97.62,28.7,18.07,78.9,1010.4,0.0,0.0,0.0,3.16,4.39,223.6,0.0,0.37,21.81
2025-11-15T07:00:00+00:00,11,319,7,5,1,84.77,4.4,19.78,67.3,1008.7,65.57,72.1,59.0,0.5,0.69,237.2,6.18,0.0,23.61
2025-11-15T08:00:00+00:00,11,319,8,5,1,72.57,32.2,22.78,73.1,1009.5,244.05,190.18,187.09,6.34,8.81,255.0,22.26,26.9,22.79
2025-11-15T09:00:00+00:00,11,319,9,5,1,61.41,9.2,24.12,62.5,1007.6,436.93,456.25,218.63,5.31,7.38,271.8,38.71,11.53,26.28
2025-11-15T10:00:00+00:00,11,319,10,5,1,51.99,25.4,22.73,61.2,1007.9,579.5,497.25,273.29,1.77,2.46,224.1,50.71,0.0,25.32
2025-11-15T11:00:00+00:00,11,319,11,5,1,45.4,0.0,25.03,51.6,1009.0,700.07,805.08,134.81,3.71,5.16,209.4,59.76,1.38,32.94
2025-11-15T12:00:00+00:00,11,319,12,5,1,42.98,35.3,25.97,60.2,1005.9,671.62,499.39,306.28,4.89,6.8,225.5,57.32,7.53,37.72
2025-11-15T13:00:00+00:00,11,319,13,5,1,45.4,31.9,25.58,49.0,1008.9,649.37,508.8,292.13,6.28,8.73,213.9,55.67,25.81,41.31
2025-11-15T14:00:00+00:00,11,319,14,5,1,51.99,29.6,28.65,47.5,1005.7,559.38,452.89,280.48,4.19,5.82,241.9,47.91,3.08,44.98
2025-11-15T15:00:00+00:00,11,319,15,5,1,61.41,37.3,27.3,51.0,1008.8,403.12,290.87,263.94,4.49,6.24,260.9,35.41,4.67,43.59
2025-11-15T16:00:00+00:00,11,319,16,5,1,72.57,30.3,27.77,48.2,1009.5,247.3,198.2,187.93,3.77,5.24,235.4,22.11,1.54,47.26
2025-11-15T17:00:00+00:00,11,319,17,5,1,84.77,23.3,27.47,55.4,1009.4,66.7,58.82,61.34,4.1,5.7,250.1,6.1,2.7,54.94
2025-11-15T18:00:00+00:00,11,319,18,5,1,97.62,16.7,26.95,54.8,1008.3,0.0,0.0,0.0,4.56,6.34,250.3,0.0,5.11,52.62
2025-11-15T19:00:00+00:00,11,319,19,5,1,110.87,1.3,24.88,55.6,1006.9,0.0,0.0,0.0,6.3,8.76,232.4,0.0,26.21,52.3
2025-11-15T20:00:00+00:00,11,319,20,5,1,124.37,22.1,23.33,61.9,1010.9,0.0,0.0,0.0,4.6,6.39,232.3,0.0,5.34,53.09
2025-11-15T21:00:00+00:00,11,319,21,5,1,138.04,13.2,22.85,64.8,1008.2,0.0,0.0,0.0,4.82,6.7,263.9,0.0,6.95,45.23
2025-11-15T22:00:00+00:00,11,319,22,5,1,151.75,5.7,22.19,62.4,1008.6,0.0,0.0,0.0,2.38,3.31,258.8,0.0,0.0,35.05
2025-11-15T23:00:00+00:00,11,319,23,5,1,165.29,20.8,21.59,71.7,1010.4,0.0,0.0,0.0,3.63,5.05,200.5,0.0,1.18,27.98
2025-11-16T00:00:00+00:00,11,320,0,6,1,175.54,13.6,19.11,73.4,1010.5,0.0,0.0,0.0,7.18,9.98,212.3,0.0,46.65,22.97
2025-11-16T01:00:00+00:00,11,320,1,6,1,165.37,21.0,17.63,77.0,1008.7,0.0,0.0,0.0,1.97,2.74,253.0,0.0,0.0,24.2
2025-11-16T02:00:00+00:00,11,320,2,6,1,151.81,25.3,16.53,80.7,1008.2,0.0,0.0,0.0,1.88,2.61,230.3,0.0,0.0,21.06
2025-11-16T03:00:00+00:00,11,320,3,6,1,138.09,16.6,17.17,77.2,1012.1,0.0,0.0,0.0,3.38,4.7,204.3,0.0,0.67,21.86
2025-11-16T04:00:00+00:00,11,320,4,6,1,124.44,22.7,16.5,80.5,1010.5,0.0,0.0,0.0,3.91,5.43,197.1,0.0,1.97,20.15
2025-11-16T05:00:00+00:00,11,320,5,6,1,110.94,30.4,18.29,79.5,1009.6,0.0,0.0,0.0,4.06,5.64,233.4,0.0,2.52,21.34
2025-11-16T06:00:00+00:00,11,320,6,6,1,97.71,47.1,17.03,83.4,1009.3,0.0,0.0,0.0,5.78,8.03,242.0,0.0,17.46,24.53
2025-11-16T07:00:00+00:00,11,320,7,6,1,84.88,30.0,19.95,72.6,1007.8,58.53,47.11,54.33,1.77,2.46,242.9,5.52,0.0,21.15
2025-11-16T08:00:00+00:00,11,320,8,6,1,72.7,22.5,20.86,71.3,1008.0,243.46,216.87,178.97,1.51,2.1,210.6,22.37,0.0,24.21
2025-11-16T09:00:00+00:00,11,320,9,6,1,61.57,47.8,22.08,66.5,1009.1,363.05,218.13,259.2,3.97,5.52,231.4,32.72,2.2,24.39
2025-11-16T10:00:00+00:00,11,320,10,6,1,52.18,36.0,23.6,67.4,1008.5,541.94,399.17,297.16,3.35,4.66,255.6,47.49,0.63,29.3
2025-11-16T11:00:00+00:00,11,320,11,6,1,45.62,27.9,25.47,58.5,1006.7,658.38,545.91,276.56,4.98,6.92,222.3,56.41,8.26,35.31
2025-11-16T12:00:00+00:00,11,320,12,6,1,43.21,30.3,27.04,56.1,1008.2,683.72,547.76,284.5,4.13,5.74,249.1,58.01,2.82,37.74
2025-11-16T13:00:00+00:00,11,320,13,6,1,45.62,18.8,28.46,48.9,1007.8,682.43,637.53,236.53,1.8,2.5,240.8,57.56,0.0,43.04
2025-11-16T14:00:00+00:00,11,320,14,6,1,52.18,8.2,27.75,48.2,1007.3,607.66,641.64,214.19,4.66,6.48,255.9,51.91,5.78,43.16
2025-11-16T15:00:00+00:00,11,320,15,6,1,61.57,21.4,28.39,47.1,1006.0,435.24,393.5,247.9,3.02,4.2,264.9,37.91,0.24,46.16
2025-11-16T16:00:00+00:00,11,320,16,6,1,72.7,16.6,27.78,51.8,1007.0,248.55,238.37,177.66,3.99,5.55,251.1,22.22,2.27,43.21
2025-11-16T17:00:00+00:00,11,320,17,6,1,84.88,17.6,28.08,55.6,1006.3,66.38,62.94,60.76,1.8,2.5,238.1,6.06,0.0,51.61
2025-11-16T18:00:00+00:00,11,320,18,6,1,97.71,7.3,27.71,45.7,1007.2,0.0,0.0,0.0,12.13,16.86,180.9,0.0,100.0,55.41
2025-11-16T19:00:00+00:00,11,320,19,6,1,110.94,17.3,25.37,56.9,1010.0,0.0,0.0,0.0,3.86,5.37,216.2,0.0,1.83,54.19
2025-11-16T20:00:00+00:00,11,320,20,6,1,124.44,25.0,24.12,64.2,1008.1,0.0,0.0,0.0,3.24,4.5,206.2,0.0,0.46,51.47
2025-11-16T21:00:00+00:00,11,320,21,6,1,138.09,23.3,23.84,68.1,1008.5,0.0,0.0,0.0,6.69,9.3,233.3,0.0,34.3,44.91
2025-11-16T22:00:00+00:00,11,320,22,6,1,151.81,50.5,19.07,67.3,1007.8,0.0,0.0,0.0,3.81,5.3,237.6,0.0,1.67,37.53
2025-11-16T23:00:00+00:00,11,320,23,6,1,165.37,8.1,20.72,66.8,1007.7,0.0,0.0,0.0,4.55,6.32,240.6,0.0,5.02,29.47
2025-11-17T00:00:00+00:00,11,321,0,0,0,175.77,14.0,17.46,70.7,1010.4,0.0,0.0,0.0,5.34,7.42,226.5,0.0,11.85,33.51
2025-11-17T01:00:00+00:00,11,321,1,0,0,165.45,34.2,16.85,83.4,1008.7,0.0,0.0,0.0,6.24,8.67,244.6,0.0,25.0,34.38
2025-11-17T02:00:00+00:00,11,321,2,0,0,151.86,34.7,15.18,80.1,1008.0,0.0,0.0,0.0,5.6,7.78,211.4,0.0,14.98,35.01
2025-11-17T03:00:00+00:00,11,321,3,0,0,138.15,24.8,15.32,77.2,1008.8,0.0,0.0,0.0,3.1,4.31,229.7,0.0,0.31,35.44
2025-11-17T04:00:00+00:00,11,321,4,0,0,124.5,35.1,15.89,81.4,1011.5,0.0,0.0,0.0,3.42,4.75,221.5,0.0,0.74,32.92
2025-11-17T05:00:00+00:00,11,321,5,0,0,111.01,1.7,18.48,73.9,1010.4,0.0,0.0,0.0,6.22,8.65,224.4,0.0,24.74,35.9
2025-11-17T06:00:00+00:00,11,321,6,0,0,97.79,21.2,17.45,72.8,1010.1,0.0,0.0,0.0,4.58,6.37,225.5,0.0,5.25,30.28
2025-11-17T07:00:00+00:00,11,321,7,0,0,84.98,24.5,20.33,78.5,1007.2,56.62,49.18,52.32,2.31,3.21,205.3,5.33,0.0,36.07
2025-11-17T08:00:00+00:00,11,321,8,0,0,72.83,33.8,20.12,73.2,1011.0,224.16,170.56,173.8,4.05,5.63,250.2,20.71,2.5,36.47
2025-11-17T09:00:00+00:00,11,321,9,0,0,61.72,16.3,21.83,65.3,1009.2,427.13,411.29,232.29,2.97,4.13,245.8,38.24,0.2,42.97
2025-11-17T10:00:00+00:00,11,321,10,0,0,52.36,19.9,24.7,56.0,1008.8,580.56,535.02,253.84,2.81,3.91,222.9,50.4,0.1,47.52
2025-11-17T11:00:00+00:00,11,321,11,0,0,45.83,21.5,25.55,54.5,1008.9,665.66,601.01,246.89,3.14,4.36,197.3,56.96,0.35,59.55
2025-11-17T12:00:00+00:00,11,321,12,0,0,43.44,22.5,27.81,50.4,1008.4,702.64,626.41,247.78,5.51,7.66,234.0,59.27,13.88,74.28
2025-11-17T13:00:00+00:00,11,321,13,0,0,45.83,9.1,29.33,46.3,1008.1,694.99,726.15,189.03,5.42,7.53,199.5,58.31,12.75,78.25
2025-11-17T14:00:00+00:00,11,321,14,0,0,52.36,32.9,27.37,53.2,1009.0,543.89,419.58,287.65,3.88,5.39,221.9,46.92,1.87,77.88
2025-11-17T15:00:00+00:00,11,321,15,0,0,61.72,17.7,27.73,46.5,1009.0,435.23,412.15,239.98,2.94,4.09,262.8,38.01,0.18,81.1
2025-11-17T16:00:00+00:00,11,321,16,0,0,72.83,11.3,27.84,50.5,1008.1,255.37,260.38,178.49,2.77,3.85,221.1,22.8,0.08,77.82
2025-11-17T17:00:00+00:00,11,321,17,0,0,84.98,42.2,25.86,57.4,1008.0,48.76,32.44,45.92,2.16,3.0,208.6,4.5,0.0,74.52
2025-11-17T18:00:00+00:00,11,321,18,0,0,97.79,39.7,25.18,52.3,1007.2,0.0,0.0,0.0,8.03,11.16,241.3,0.0,74.53,75.43
2025-11-17T19:00:00+00:00,11,321,19,0,0,111.01,24.3,23.0,58.6,1006.3,0.0,0.0,0.0,6.46,8.98,220.4,0.0,29.33,69.86
